# entry,map,zone,area,x,y,z,orientation,wander_distance
1162,0,0,0,-5895.5300,-2962.3900,367.9110,1.71042,0.0
1162,0,0,0,-5890.9700,-2958.0100,367.0850,2.28638,0.0
1162,0,0,0,-5889.0000,-2945.3400,366.1670,1.19990,5.0
1162,0,0,0,-5883.6200,-2912.2500,366.9120,1.76350,5.0
1162,0,0,0,-5871.4300,-2836.2900,368.0870,5.46288,0.0
1162,0,0,0,-5865.9100,-2876.3300,366.9540,3.14902,10.0
1162,0,0,0,-5856.7400,-2856.8400,366.5490,3.81512,3.0
1162,0,0,0,-5856.1900,-2872.6500,365.8290,1.94575,10.0
1162,0,0,0,-5852.7100,-2916.3600,364.0140,3.88566,10.0
1162,0,0,0,-5828.3000,-2809.3300,374.8670,5.56760,0.0
1162,0,0,0,-5809.1300,-2924.1100,363.7540,1.98632,10.0
1162,0,0,0,-5807.2900,-2849.2200,365.7680,2.98941,10.0
1162,0,0,0,-5794.3500,-2970.6100,374.7730,2.70526,0.0
1162,0,0,0,-5793.3500,-2966.4600,374.3440,3.40339,0.0
1162,0,0,0,-5789.9500,-2927.4300,363.7880,1.69297,0.0
1162,0,0,0,-5579.5000,-2778.0300,369.3160,4.26797,3.0
1162,0,0,0,-5550.5000,-2754.5900,365.4360,3.13573,3.0
1162,0,0,0,-5543.7600,-2730.5100,366.7960,2.61957,0.0
1162,0,0,0,-5542.1200,-2721.1500,366.8980,5.44543,0.0
1162,0,0,0,-5531.2200,-2725.8400,366.8410,4.44703,0.0
1162,0,0,0,-5516.6400,-2749.1800,363.0240,0.25045,3.0
1162,0,0,0,-5395.7400,-2713.9000,365.8800,0.00000,0.0
1162,0,0,0,-5389.6400,-2708.8400,365.9620,5.04400,0.0
1162,0,0,0,-5381.8500,-2706.1500,366.0870,3.88085,3.0
1162,0,0,0,-5380.6600,-2759.5900,366.4090,5.07368,10.0
1163,0,0,0,-6140.5200,-2897.4900,403.4970,2.41297,2.0
1163,0,0,0,-6119.8100,-2956.3900,397.4160,3.12147,2.0
1163,0,0,0,-6112.8900,-2996.4600,399.3430,4.38202,3.0
1163,0,0,0,-6099.5500,-2942.1600,401.1960,4.49587,3.0
1163,0,0,0,-6096.8000,-2972.0000,418.8460,5.53446,2.0
1163,0,0,0,-6088.5600,-2774.6500,414.6300,0.50614,0.0
1163,0,0,0,-6086.0800,-2771.2800,414.0940,4.66003,0.0
1163,0,0,0,-6079.3100,-2991.7300,413.3470,6.26756,2.0
1163,0,0,0,-6073.6200,-2785.5600,411.8930,2.55441,5.0
1163,0,0,0,-6067.8300,-2935.7700,402.4610,3.45469,2.0
1163,0,0,0,-6067.5200,-2752.5800,417.5350,5.18363,0.0
1163,0,0,0,-6057.9300,-2857.4800,413.4790,0.93117,3.0
1163,0,0,0,-6057.6600,-3017.6900,403.4700,3.88856,2.0
1163,0,0,0,-6049.8900,-2791.6700,406.5600,3.63867,3.0
1163,0,0,0,-6044.8600,-2986.0700,402.5950,0.78378,5.0
1163,0,0,0,-6036.3600,-2984.1800,401.8350,5.86431,0.0
1163,0,0,0,-6033.3300,-2963.3100,403.7590,4.57834,3.0
1163,0,0,0,-6025.8900,-2995.1600,401.6460,1.48353,0.0
1163,0,0,0,-6024.4800,-2989.8900,401.6460,3.90954,0.0
1163,0,0,0,-6013.0900,-2968.5700,400.0200,4.38078,0.0
1163,0,0,0,-5985.3400,-3000.6500,392.1690,5.45425,3.0
1163,0,0,0,-5981.6900,-2794.3500,383.5410,5.58505,0.0
1163,0,0,0,-5980.9300,-2765.4900,400.0620,4.48550,0.0
1163,0,0,0,-5975.0200,-2976.7800,387.7730,5.88176,0.0
1163,0,0,0,-5022.7500,-3321.2800,300.7810,0.52644,5.0
1163,0,0,0,-5011.5100,-3311.9600,301.6560,0.47558,5.0
1163,0,0,0,-4928.6000,-3387.2800,304.4360,4.99830,3.0
1163,0,0,0,-4922.7700,-3407.4100,304.8630,2.71691,10.0
1163,0,0,0,-4877.1200,-3326.4200,305.7540,3.68265,0.0
1163,0,0,0,-4872.6100,-3321.0700,305.5040,4.53786,0.0
1163,0,0,0,-4867.4000,-3324.5400,305.1290,3.19395,0.0
1164,0,0,0,-6218.1300,-2972.0600,397.7000,2.12964,2.0
1164,0,0,0,-6215.5000,-2983.1600,397.6030,4.17822,2.0
1164,0,0,0,-6202.2900,-3021.7100,386.7180,2.23489,2.0
1164,0,0,0,-6186.9500,-3023.4400,389.8740,2.92048,2.0
1164,0,0,0,-6181.5100,-2982.5400,387.9360,1.97410,3.0
1164,0,0,0,-6171.0400,-2946.9700,407.4580,5.80556,2.0
1164,0,0,0,-6166.4500,-2903.7000,405.7520,3.70873,5.0
1164,0,0,0,-6161.3400,-2913.4100,404.5860,4.42331,2.0
1164,0,0,0,-6088.1000,-3038.6600,400.8570,0.65096,0.0
1164,0,0,0,-4983.9400,-3498.0300,304.6070,0.23316,0.0
1164,0,0,0,-4979.8700,-3450.4000,304.1300,1.05383,10.0
1164,0,0,0,-4978.9400,-3494.5200,305.3570,5.25344,0.0
1164,0,0,0,-4946.3300,-3447.0300,311.7720,4.85334,5.0
1164,0,0,0,-4942.6300,-3432.5800,309.0230,4.11325,5.0
1164,0,0,0,-4930.6600,-3434.3700,306.9240,4.71951,2.0
1164,0,0,0,-4907.4800,-3458.9100,304.4110,5.49455,3.0
1164,0,0,0,-4888.3600,-3432.7900,303.6190,4.20377,5.0
1165,0,0,0,-5742.9800,-3987.3400,329.7580,2.65743,5.0
1165,0,0,0,-5710.4900,-3923.7000,345.9700,0.34907,0.0
1165,0,0,0,-5702.3300,-3903.3900,329.1720,2.37951,2.0
1165,0,0,0,-5677.8100,-3996.1000,327.1970,4.99013,5.0
1165,0,0,0,-5656.3900,-3947.7700,319.8390,2.37365,3.0
1165,0,0,0,-5652.0400,-3897.3300,322.7840,1.11157,5.0
1165,0,0,0,-5651.7500,-3899.9600,322.9300,4.57540,0.0
1165,0,0,0,-5640.5100,-3925.5200,324.7500,4.76169,3.0
1165,0,0,0,-5627.9200,-3998.8700,324.2500,3.47977,5.0
1165,0,0,0,-5586.2100,-3898.3100,329.2540,5.41692,3.0
1165,0,0,0,-5580.4400,-3842.2500,322.8630,1.91108,5.0
1166,0,0,0,-6159.6300,-2958.6000,400.4590,4.07093,2.0
1166,0,0,0,-6144.0500,-2955.7100,396.6220,1.00645,2.0
1166,0,0,0,-6139.0400,-2947.4200,396.8330,4.93773,2.0
1166,0,0,0,-6133.9700,-2976.7200,399.9630,3.37800,3.0
1166,0,0,0,-6125.8600,-2924.7400,401.4620,3.70439,2.0
1166,0,0,0,-6114.7100,-2919.2300,418.8660,2.51186,2.0
1166,0,0,0,-6101.0200,-2793.9600,419.2510,5.98648,0.0
1166,0,0,0,-6099.2000,-2799.6500,417.3860,0.08727,0.0
1166,0,0,0,-6096.3100,-2965.6400,401.2770,3.97261,3.0
1166,0,0,0,-6095.5600,-2924.4400,418.8940,3.04447,2.0
1166,0,0,0,-6082.8500,-2805.3000,413.1160,3.61245,5.0
1166,0,0,0,-6070.4300,-2765.2100,414.7850,4.97648,3.0
1166,0,0,0,-6069.4400,-2996.5500,410.1030,5.50627,2.0
1166,0,0,0,-6061.3100,-2750.7900,418.1910,4.34587,0.0
1166,0,0,0,-6051.2600,-2931.9900,401.8210,1.17368,2.0
1166,0,0,0,-6048.7500,-2948.8800,402.7450,1.05871,0.0
1166,0,0,0,-6036.2300,-3004.8100,401.2200,1.12279,3.0
1166,0,0,0,-6032.5900,-2823.8300,411.2580,3.13690,2.0
1166,0,0,0,-6027.3400,-2779.6100,405.7110,2.01622,3.0
1166,0,0,0,-6022.8800,-2768.4100,410.2040,5.98648,0.0
1166,0,0,0,-6021.6200,-2764.0500,410.3180,5.46288,0.0
1166,0,0,0,-6014.0200,-2995.8000,400.5070,4.06026,0.0
1166,0,0,0,-6006.2800,-2967.4000,397.1900,5.79449,2.0
1166,0,0,0,-6003.4400,-2952.1800,398.8150,4.55154,2.0
1166,0,0,0,-5991.8500,-2941.8900,394.6550,4.62946,5.0
1166,0,0,0,-5986.0700,-2809.8000,382.2770,4.14692,5.0
1166,0,0,0,-5985.8400,-2762.7600,401.3880,3.92699,0.0
1166,0,0,0,-5975.4800,-2794.9600,383.0670,4.24115,0.0
1166,0,0,0,-5960.9400,-2971.5700,386.7670,1.23963,5.0
1166,0,0,0,-5953.9200,-3003.5100,383.8970,3.65898,3.0
1166,0,0,0,-5917.7800,-3007.3700,378.0850,5.29270,2.0
1166,0,0,0,-5038.6700,-3361.6700,298.3850,5.11615,3.0
1166,0,0,0,-5038.0300,-3334.7100,299.5100,5.44543,0.0
1166,0,0,0,-5037.8700,-3342.5100,299.5100,0.95993,0.0
1166,0,0,0,-5029.3500,-3340.5300,299.3710,1.60981,0.0
1166,0,0,0,-5018.7800,-3336.1800,299.3710,3.82285,3.0
1166,0,0,0,-4988.6100,-3376.0300,302.0260,5.89035,5.0
1166,0,0,0,-4948.3100,-3389.1800,306.9290,4.04268,5.0
1166,0,0,0,-4929.8500,-3397.0000,303.9360,4.26407,10.0
1166,0,0,0,-4921.0200,-3371.9500,304.3720,1.61702,10.0
1166,0,0,0,-4916.4900,-3401.6200,305.3630,2.08688,10.0
1166,0,0,0,-4912.1400,-3313.3500,305.7710,0.88410,5.0
1166,0,0,0,-4891.5300,-3346.0900,309.3520,3.43789,5.0
1166,0,0,0,-4877.4300,-3276.4000,304.3000,0.49170,5.0
1166,0,0,0,-4875.3100,-3309.2700,306.6290,4.11376,10.0
1166,0,0,0,-4873.5700,-3335.9200,307.1020,6.06798,0.0
1166,0,0,0,-4839.0000,-3318.8100,300.8530,2.67358,5.0
1167,0,0,0,-5748.5000,-3970.0600,326.1330,4.34239,3.0
1167,0,0,0,-5748.1800,-3957.8100,324.1840,0.00000,5.0
1167,0,0,0,-5727.0000,-3928.4600,319.1200,0.01745,5.0
1167,0,0,0,-5723.6000,-3907.6600,322.1670,4.72984,0.0
1167,0,0,0,-5716.1000,-3996.9100,330.2670,3.66477,2.0
1167,0,0,0,-5703.3600,-3927.2500,347.2100,1.71042,0.0
1167,0,0,0,-5702.6700,-3898.5900,328.4540,2.98451,0.0
1167,0,0,0,-5702.5900,-3869.0200,331.6450,5.20108,0.0
1167,0,0,0,-5701.6100,-3950.3800,327.5590,5.03043,3.0
1167,0,0,0,-5679.2400,-3942.0900,325.2420,2.49582,3.0
1167,0,0,0,-5668.7800,-3992.9800,326.0470,1.67066,0.0
1167,0,0,0,-5639.5200,-3876.9400,328.1730,6.24308,2.0
1167,0,0,0,-5590.7700,-3941.3100,325.7220,2.40855,3.0
1167,0,0,0,-5578.8800,-3914.0100,330.4690,3.35814,5.0
1167,0,0,0,-5574.6500,-3865.8000,327.8490,1.64292,5.0
1169,0,0,0,-4842.2400,-3581.1700,310.0170,2.66209,10.0
1169,0,0,0,-4830.7900,-3613.5600,303.9450,3.83398,10.0
1169,0,0,0,-4792.0800,-3581.6500,306.5920,2.02494,10.0
1169,0,0,0,-4777.6500,-3656.2100,307.1150,5.70328,10.0
1169,0,0,0,-4739.0800,-3627.1800,305.9780,2.39110,0.0
1169,0,0,0,-4736.1000,-3619.6600,306.0900,2.16421,0.0
1169,0,0,0,-4733.1500,-3621.9400,305.8500,3.50811,0.0
1169,0,0,0,-4309.4700,-3026.4300,9.4154,5.30742,3.0
1169,0,0,0,-4304.2800,-3028.8500,8.6413,0.03271,3.0
1169,0,0,0,-4296.0000,-3021.2100,9.0815,5.06967,3.0
1169,0,0,0,-4285.9000,-3009.9800,9.8013,4.84577,0.0
1169,0,0,0,-4278.2700,-3004.0200,9.5284,5.31662,0.0
1172,0,0,0,-5312.1500,-2774.3400,350.1080,0.51556,5.0
1172,0,0,0,-5307.8400,-2749.6100,352.5980,0.00781,5.0
1172,0,0,0,-5289.7000,-2757.6600,352.1350,0.41386,5.0
1172,0,0,0,-5254.6600,-2747.7400,353.2500,3.05895,5.0
1172,0,0,0,-5250.5200,-2731.2500,348.8620,0.58793,0.0
1172,0,0,0,-5125.0300,-2708.5200,339.0240,2.21624,10.0
1172,0,0,0,-5119.4800,-2654.0700,334.7200,4.17279,5.0
1172,0,0,0,-5089.6600,-2685.3400,336.4440,3.12924,5.0
1172,0,0,0,-5073.2400,-2717.4800,319.6210,5.98209,2.0
1172,0,0,0,-5066.3900,-2716.2200,319.0150,0.97511,2.0
1172,0,0,0,-5047.0800,-2674.5300,319.7450,2.72543,5.0
1172,0,0,0,-5042.8700,-2651.7600,322.9290,1.65102,5.0
1172,0,0,0,-5039.5300,-2674.9000,319.4000,5.23599,0.0
1172,0,0,0,-5030.4300,-3014.4900,330.6060,3.33267,10.0
1172,0,0,0,-5013.6500,-2683.5700,324.2760,0.00070,5.0
1172,0,0,0,-5012.5300,-2612.6000,331.8880,0.08925,5.0
1172,0,0,0,-4991.5600,-3042.3300,326.5210,2.21588,5.0
1172,0,0,0,-4981.9700,-3012.3900,334.7500,3.00827,5.0
1172,0,0,0,-4979.7700,-2982.2600,347.9590,3.72959,3.0
1172,0,0,0,-4967.2100,-2646.9100,331.6640,0.27185,2.0
1172,0,0,0,-4960.7500,-3053.7000,325.8690,4.01410,5.0
1172,0,0,0,-4949.3000,-3091.9300,314.6210,6.23040,5.0
1172,0,0,0,-4916.9000,-3107.5700,321.4340,3.19499,5.0
1172,0,0,0,-4909.3900,-3059.6300,318.1720,3.81279,10.0
1172,0,0,0,-4872.6300,-3076.5800,317.6470,1.02770,10.0
1172,0,0,0,-4849.5400,-3050.9600,316.5340,4.43946,5.0
1172,0,0,0,-4845.3500,-3115.9000,316.8100,5.91090,3.0
1172,0,0,0,-4820.5700,-3011.1500,313.6910,5.65453,3.0
1172,0,0,0,-4819.3600,-3097.0500,315.8280,5.73617,10.0
1172,0,0,0,-4814.8900,-3047.3900,306.4550,1.55793,10.0
1172,0,0,0,-4808.3800,-2946.7200,325.2590,4.63022,2.0
1172,0,0,0,-4801.6600,-2946.8200,326.2930,5.13207,5.0
1172,0,0,0,-4781.8500,-3051.5500,305.9200,3.69274,10.0
1172,0,0,0,-4771.9500,-2973.0500,321.2720,4.39453,5.0
1172,0,0,0,-4757.0700,-2987.2700,318.0690,4.06146,3.0
1172,0,0,0,-4750.5500,-3053.9500,309.5250,1.56680,10.0
1172,0,0,0,-4720.5400,-2917.0800,321.7400,5.50196,3.0
1172,0,0,0,-4718.6100,-3042.3700,313.1430,1.81157,10.0
1172,0,0,0,-4705.7900,-3003.5800,314.8320,2.92504,3.0
1172,0,0,0,-4689.2800,-3023.4000,315.9520,0.65796,3.0
1172,0,0,0,-4681.7400,-3067.6600,314.0090,1.82244,5.0
1172,0,0,0,-4679.7300,-2947.5500,317.3730,0.11200,5.0
1172,0,0,0,-4671.4200,-3110.0400,304.2730,2.16636,5.0
1173,0,0,0,-5078.8200,-2756.0800,334.4920,5.96514,10.0
1173,0,0,0,-5074.2600,-2712.1700,319.9110,3.34748,2.0
1173,0,0,0,-5036.1700,-2694.6400,319.4950,4.34221,3.0
1173,0,0,0,-5032.6900,-2680.4300,319.4680,2.80998,0.0
1173,0,0,0,-5029.9500,-2669.1500,319.5260,0.94028,0.0
1173,0,0,0,-5012.2900,-2637.5400,326.4010,1.03891,5.0
1173,0,0,0,-4981.5000,-2723.3100,324.7160,2.11891,5.0
1173,0,0,0,-4963.7900,-3026.2700,330.5020,3.77455,5.0
1173,0,0,0,-4948.0000,-2998.1600,343.8660,6.24414,0.0
1173,0,0,0,-4824.1200,-3002.2000,317.2480,1.74943,3.0
1174,0,0,0,-5001.0800,-2974.4400,314.2620,5.41805,3.0
1174,0,0,0,-4959.4200,-3003.0000,318.7470,2.50504,3.0
1174,0,0,0,-4950.0300,-3004.3300,319.1370,0.88256,3.0
1174,0,0,0,-4934.7000,-2991.8400,321.1950,0.11986,3.0
1174,0,0,0,-4927.7400,-2963.3800,317.6700,0.05868,3.0
1174,0,0,0,-4911.3000,-2968.1200,316.5660,5.43842,3.0
1174,0,0,0,-4903.7300,-2974.3800,317.1770,5.64120,3.0
1174,0,0,0,-4898.2400,-2981.2700,318.0360,4.00892,3.0
1174,0,0,0,-4884.3700,-2970.6000,316.9230,5.92138,0.0
1174,0,0,0,-4875.0600,-2975.2900,317.3920,6.23157,0.0
1175,0,0,0,-4985.5000,-2986.5000,314.9590,3.17603,3.0
1175,0,0,0,-4968.1000,-2998.1100,317.2350,0.47111,3.0
1175,0,0,0,-4945.4600,-2963.5700,321.4600,0.58614,3.0
1175,0,0,0,-4941.9500,-2976.1200,321.7790,1.27428,3.0
1175,0,0,0,-4940.2800,-2969.3200,321.6720,5.18458,3.0
1175,0,0,0,-4934.7200,-2963.4300,317.7490,2.49517,3.0
1175,0,0,0,-4927.8000,-2973.6500,317.3490,3.70382,3.0
1175,0,0,0,-4919.1100,-2959.9300,316.5370,2.41555,5.0
1175,0,0,0,-4918.1100,-2994.2600,319.7310,0.38750,3.0
1175,0,0,0,-4897.9500,-2984.3400,318.2320,2.95700,3.0
1175,0,0,0,-4892.7800,-2974.5600,317.0740,0.83201,0.0
1175,0,0,0,-4865.2200,-2998.4100,317.3420,0.41686,3.0
1175,0,0,0,-4846.6500,-2974.6200,322.5130,3.01124,0.0
1176,0,0,0,-5297.7400,-2723.3900,342.7370,5.37174,0.0
1176,0,0,0,-5293.8800,-2703.4000,344.1390,5.04951,3.0
1176,0,0,0,-5282.4300,-2718.7000,342.3620,2.24709,5.0
1176,0,0,0,-4944.9200,-3014.3200,328.8080,5.39307,0.0
1176,0,0,0,-4944.1000,-3018.5600,328.3080,0.88845,0.0
1176,0,0,0,-4938.2200,-3022.8900,326.9330,2.68129,5.0
1176,0,0,0,-4919.1300,-2995.9400,332.2090,3.99680,0.0
1176,0,0,0,-4789.4800,-3023.8600,301.6030,4.60767,0.0
1176,0,0,0,-4787.6000,-2966.7200,322.0220,0.07754,3.0
1176,0,0,0,-4785.3900,-3029.0200,301.1520,6.09698,0.0
1176,0,0,0,-4781.7700,-2975.5200,323.0220,3.85409,0.0
1177,0,0,0,-4987.9600,-2959.7100,315.8530,5.64140,3.0
1177,0,0,0,-4980.7700,-2943.5400,316.1650,4.11357,3.0
1177,0,0,0,-4970.8600,-2956.6800,315.8580,3.11552,5.0
1178,0,0,0,-5111.0000,-3845.3700,320.9880,4.76514,5.0
1178,0,0,0,-5082.2600,-4080.9600,311.7140,1.07957,10.0
1178,0,0,0,-5072.9400,-3885.2300,321.9440,0.02878,5.0
1178,0,0,0,-5009.4600,-3890.0600,309.6640,2.09648,10.0
1178,0,0,0,-4981.3800,-3914.1500,306.0100,4.63279,3.0
1178,0,0,0,-4963.9300,-4022.9500,301.4720,3.79229,3.0
1178,0,0,0,-4958.2400,-3946.7800,301.1790,3.28957,5.0
1178,0,0,0,-4957.4200,-3915.3900,305.2410,1.86585,10.0
1178,0,0,0,-4948.5500,-3748.5200,318.7550,0.36412,5.0
1178,0,0,0,-4915.2000,-3986.0900,296.6650,0.22681,3.0
1178,0,0,0,-4902.3500,-3910.2600,300.7350,1.74533,0.0
1178,0,0,0,-4884.6700,-3813.7800,304.1260,1.87155,5.0
1178,0,0,0,-4880.8000,-3747.4000,312.4900,0.88879,10.0
1178,0,0,0,-4879.8800,-3884.4200,303.6590,2.41620,0.0
1178,0,0,0,-4874.7200,-3906.1700,302.7950,3.10669,0.0
1179,0,0,0,-5080.0400,-3825.5700,317.2360,5.65999,5.0
1179,0,0,0,-5045.7000,-3876.8000,316.5530,2.87086,5.0
1179,0,0,0,-5043.6500,-3852.0500,326.6730,2.35101,5.0
1179,0,0,0,-5016.7200,-4019.2400,301.2570,5.51988,5.0
1179,0,0,0,-4951.5700,-3981.5000,297.1830,2.20612,10.0
1179,0,0,0,-4941.9500,-4032.9900,301.0190,1.46608,3.0
1179,0,0,0,-4926.3300,-3947.5500,298.3940,4.66741,10.0
1179,0,0,0,-4914.5400,-3852.1500,304.6820,5.07223,3.0
1179,0,0,0,-4898.5500,-3905.8500,300.5360,3.12414,0.0
1179,0,0,0,-4853.2200,-3782.5900,307.7270,3.58164,5.0
1179,0,0,0,-4851.3800,-3980.5000,303.1260,2.27311,5.0
1180,0,0,0,-4950.7500,-4055.1000,299.4790,1.78892,0.0
1180,0,0,0,-4860.0800,-3892.7000,303.2270,0.25685,0.0
1180,0,0,0,-4826.4200,-4079.7900,309.8750,2.38447,0.0
1180,0,0,0,-4809.6000,-4085.6100,309.7130,0.49911,2.0
1180,0,0,0,-4781.4900,-4065.0300,309.8830,1.88265,3.0
1180,0,0,0,-4767.1200,-4194.7600,303.2420,2.19912,2.0
1180,0,0,0,-4762.5000,-4186.8400,302.8670,5.38499,2.0
1180,0,0,0,-4743.4500,-4130.7400,307.3820,1.79769,0.0
1180,0,0,0,-4740.9600,-4125.5500,307.9280,2.65290,2.0
1181,0,0,0,-5049.7400,-4050.3400,306.8590,6.09468,5.0
1181,0,0,0,-4896.1600,-3884.9500,303.0710,1.44547,10.0
1181,0,0,0,-4885.0900,-3848.9000,302.6920,2.16486,10.0
1181,0,0,0,-4850.7400,-4017.3100,311.6500,0.00000,0.0
1181,0,0,0,-4815.2800,-3932.6200,322.5110,1.73562,5.0
1183,0,0,0,-4950.1400,-4067.9400,299.1830,1.06470,2.0
1183,0,0,0,-4944.4800,-4074.9600,300.2940,2.32642,2.0
1183,0,0,0,-4835.0500,-3886.1500,301.4680,2.80211,3.0
1183,0,0,0,-4831.0600,-3878.7400,302.5600,3.94444,3.0
1183,0,0,0,-4750.6300,-4111.3500,311.8600,3.28939,2.0
1184,0,0,0,-5927.8900,-3517.8000,329.5760,3.47817,5.0
1184,0,0,0,-5913.2500,-3655.0800,353.9620,1.36843,10.0
1184,0,0,0,-5908.9000,-3596.7600,354.1340,4.85732,10.0
1184,0,0,0,-5844.4200,-3387.7500,304.4170,4.45367,10.0
1184,0,0,0,-5830.1500,-3346.6000,299.7720,0.84607,10.0
1184,0,0,0,-5819.4400,-3337.4100,301.8970,5.71808,5.0
1184,0,0,0,-5819.3600,-3272.0300,296.6550,2.13768,10.0
1184,0,0,0,-5699.1200,-3555.0800,306.4130,6.26590,10.0
1184,0,0,0,-5686.6300,-3567.9200,309.0790,3.63464,10.0
1184,0,0,0,-5667.2300,-3720.8900,318.7010,0.36129,10.0
1184,0,0,0,-5511.8100,-3717.6200,307.9660,0.77746,10.0
1184,0,0,0,-5488.4500,-3721.5600,305.8500,1.61569,10.0
1184,0,0,0,-5468.7800,-3777.2300,317.5290,3.06542,10.0
1184,0,0,0,-5451.6100,-3854.4000,324.3540,4.83577,10.0
1184,0,0,0,-5437.2800,-3917.5300,339.8240,2.01085,10.0
1184,0,0,0,-5424.7200,-3804.1600,313.3850,4.97727,10.0
1184,0,0,0,-5423.1200,-3957.2600,344.2530,4.92193,10.0
1185,0,0,0,-5240.0300,-4170.2400,358.8530,5.54571,5.0
1185,0,0,0,-5228.9600,-4210.4600,355.9800,4.82003,5.0
1185,0,0,0,-5223.8100,-4221.4600,360.7020,5.42461,5.0
1185,0,0,0,-5186.5400,-4084.4200,323.2430,0.23646,10.0
1185,0,0,0,-5186.2200,-4094.2500,322.3450,1.28177,10.0
1185,0,0,0,-5183.0100,-4043.8400,327.5010,2.78031,10.0
1185,0,0,0,-5157.0400,-4140.5900,331.7650,4.27930,5.0
1185,0,0,0,-5148.4500,-4079.7800,321.6070,1.26511,10.0
1185,0,0,0,-5125.5200,-4043.3300,323.0410,3.89937,10.0
1185,0,0,0,-5117.7400,-4131.2500,324.5840,2.71028,5.0
1185,0,0,0,-4916.5300,-3629.6500,300.9090,1.59423,10.0
1186,0,0,0,-5911.8500,-2565.7800,311.5400,1.15079,5.0
1186,0,0,0,-5875.7400,-2516.0500,307.3550,5.99682,5.0
1186,0,0,0,-5857.6100,-3082.0000,327.7580,5.33673,10.0
1186,0,0,0,-5807.1200,-3109.1100,322.2770,2.75658,10.0
1186,0,0,0,-5517.0900,-3044.8300,360.9010,2.62136,5.0
1186,0,0,0,-5478.3100,-2837.0200,354.1270,3.83315,5.0
1186,0,0,0,-5459.4400,-3020.0000,356.4780,1.60818,10.0
1186,0,0,0,-5453.8500,-3119.8100,348.7700,0.92259,10.0
1186,0,0,0,-5228.5700,-2804.3100,341.7960,4.98532,10.0
1186,0,0,0,-5228.3400,-2719.6100,347.0970,5.07509,10.0
1186,0,0,0,-5158.0900,-2676.7600,343.4720,3.80528,10.0
1186,0,0,0,-5099.1700,-3089.4500,314.1900,3.12987,10.0
1186,0,0,0,-5091.5100,-3019.9800,324.1610,3.01239,5.0
1186,0,0,0,-5078.1100,-2986.1500,332.2050,1.12201,10.0
1186,0,0,0,-5040.5700,-2916.1700,333.8150,-1.72715,10.0
1186,0,0,0,-5035.1800,-2935.5500,336.1710,2.74440,10.0
1186,0,0,0,-5034.8200,-2889.0400,337.4450,4.35110,10.0
1186,0,0,0,-5015.3300,-2753.0800,327.7560,5.65884,10.0
1186,0,0,0,-4954.1600,-2649.7400,330.3840,1.63724,5.0
1186,0,0,0,-4941.3400,-2824.8800,320.9320,0.03857,10.0
1186,0,0,0,-4748.6100,-2750.1000,325.1660,2.01323,10.0
1186,0,0,0,-4733.9900,-2795.9900,320.7220,5.51436,10.0
1186,0,0,0,-4681.1100,-2743.7200,324.8860,5.51160,5.0
1186,0,0,0,-4678.4900,-2836.3200,324.1940,4.75469,5.0
1187,0,0,0,-5691.6300,-4296.1100,407.8280,5.72972,0.0
1188,0,0,0,-5963.1000,-3736.6100,345.4020,0.24498,5.0
1188,0,0,0,-5886.3000,-3819.8800,348.4730,3.71715,10.0
1188,0,0,0,-5867.9300,-3610.4200,347.8480,4.90902,10.0
1188,0,0,0,-5852.5800,-3811.6000,345.6520,5.34832,10.0
1188,0,0,0,-5839.4400,-3770.0000,334.2420,2.83219,5.0
1188,0,0,0,-5835.5200,-3866.8600,351.3660,3.90213,10.0
1188,0,0,0,-5823.6200,-3880.9000,349.8030,2.96907,10.0
1188,0,0,0,-5770.5700,-3799.9900,328.5640,4.38199,10.0
1188,0,0,0,-5758.0000,-3605.6700,325.1400,3.31220,5.0
1188,0,0,0,-5752.1100,-4146.7500,388.2170,4.85739,10.0
1188,0,0,0,-5714.6000,-3118.5300,315.9200,5.26788,5.0
1188,0,0,0,-5659.8300,-3183.4900,319.9290,3.34818,10.0
1188,0,0,0,-5632.9000,-3121.7300,350.1460,0.45734,0.0
1188,0,0,0,-5615.0800,-3203.6300,327.1550,3.76322,5.0
1188,0,0,0,-5505.3900,-4033.0900,360.7550,4.38817,5.0
1188,0,0,0,-5497.9800,-4084.9900,368.0620,0.34894,10.0
1188,0,0,0,-5439.3100,-4093.5400,358.9860,2.52543,10.0
1188,0,0,0,-5419.2400,-4051.7800,339.0840,4.33344,10.0
1188,0,0,0,-5394.1800,-3866.5400,333.0470,4.42093,10.0
1188,0,0,0,-5358.3200,-3808.4500,317.7370,1.47230,10.0
1188,0,0,0,-5323.9500,-3823.5500,321.2230,2.30514,10.0
1188,0,0,0,-5283.5500,-3718.8900,303.3500,1.51650,10.0
1188,0,0,0,-5273.8200,-3819.4300,325.8440,2.41964,10.0
1189,0,0,0,-5653.3500,-3039.6000,385.9590,0.84825,3.0
1189,0,0,0,-5310.4300,-4003.1900,334.8990,6.16527,5.0
1189,0,0,0,-5310.4100,-4039.7500,332.2230,3.92962,10.0
1189,0,0,0,-5302.7900,-4083.2100,328.3360,3.18454,10.0
1189,0,0,0,-5274.6300,-3877.5300,333.2810,5.04279,10.0
1189,0,0,0,-5256.2800,-4101.7500,326.3500,1.87461,10.0
1189,0,0,0,-5252.8500,-4145.9400,335.3800,3.49237,5.0
1189,0,0,0,-5250.2200,-3886.8500,329.4850,0.71693,10.0
