# entry,difficulty_entry_1,difficulty_entry_2,difficulty_entry_3,KillCredit1,KillCredit2,name,subname,IconName,gossip_menu_id,minlevel,maxlevel,exp,faction,npcflag,speed_walk,speed_run,speed_swim,speed_flight,detection_range,rank,dmgschool,DamageModifier,BaseAttackTime,RangeAttackTime,BaseVariance,RangeVariance,unit_class,unit_flags,unit_flags2,dynamicflags,family,type,type_flags,lootid,pickpocketloot,skinloot,PetSpellDataId,VehicleId,mingold,maxgold,AIName,MovementType,HoverHeight,HealthModifier,ManaModifier,ArmorModifier,ExperienceModifier,RacialLeader,movementId,RegenHealth,CreatureImmunitiesId,flags_extra,ScriptName,VerifiedBuild,model_idx,display_id,display_scale,model_probability,model_verified_build
9201,0,0,0,0,0,Spirestone Ogre Magus,\N,\N,0,54,55,0,40,0,1.6,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,64,2048,0,0,7,0,9201,9201,0,0,0,518,1687,SmartAI,1,1,5,5,1,1.25,0,51,1,0,0,,12340,0,11562,1,1,12340
9216,0,0,0,0,0,Spirestone Warlord,\N,\N,0,57,58,0,40,0,1.6,1.14286,1,1,20,1,0,3.5,1500,2000,1,1,1,64,2048,0,0,7,0,9216,9216,0,0,0,689,2376,SmartAI,1,1,5,1,1,1.25,0,51,1,0,0,,12340,0,11582,1,1,12340
9217,0,0,0,0,0,Spirestone Lord Magus,\N,\N,0,58,58,0,40,0,1.6,1.14286,1,1,20,2,0,3.5,2000,2000,1,1,2,64,2048,0,0,7,0,9217,9217,0,0,0,1037,1360,SmartAI,0,1,6,6,1,1.25,0,51,1,-238,0,,12340,0,11578,1,1,12340
9218,0,0,0,0,0,Spirestone Battle Lord,\N,\N,0,58,58,0,40,0,1.6,1.14286,1,1,20,2,0,3.5,2000,2000,1,1,1,0,2048,0,0,7,0,9218,9218,0,0,0,1229,1609,SmartAI,1,1,6,1,1,1.25,0,51,1,-238,0,,12340,0,11576,1,1,12340
9219,0,0,0,0,0,Spirestone Butcher,\N,\N,0,57,57,0,40,0,1.6,1.14286,1,1,20,2,0,3.5,2000,2000,1,1,1,0,2048,0,0,7,0,9219,9219,0,0,0,1226,2245,SmartAI,1,1,6,1,1,1.25,0,51,1,-238,0,,12340,0,11574,1,1,12340
9236,0,0,0,0,0,Shadow Hunter Vosh'gajin,\N,\N,0,58,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,1300,2000,1,1,2,64,2048,0,0,7,0,9236,9236,0,0,0,988,2172,SmartAI,1,1,9,1,1,2,0,0,1,-251,0,,12340,0,9732,1,1,12340
9237,0,0,0,0,0,War Master Voone,\N,\N,0,58,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9237,9237,0,0,0,1330,2212,,1,1,10,1,1,2,0,0,1,-251,0,boss_warmaster_voone,12340,0,28281,1,1,12340
9238,0,0,0,0,0,Quentin,\N,\N,0,40,40,0,80,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,2,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.15,1,1,1,0,0,1,0,2,,12340,0,8449,1,1,51831
9239,0,0,0,0,0,Smolderthorn Mystic,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9239,9239,0,0,0,375,2470,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28271,1,1,12340
9239,0,0,0,0,0,Smolderthorn Mystic,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9239,9239,0,0,0,375,2470,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28272,1,1,12340
9239,0,0,0,0,0,Smolderthorn Mystic,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9239,9239,0,0,0,375,2470,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9711,1,1,51831
9239,0,0,0,0,0,Smolderthorn Mystic,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9239,9239,0,0,0,375,2470,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9712,1,1,51831
9240,0,0,0,0,0,Smolderthorn Shadow Priest,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9240,9240,0,0,0,427,2460,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28277,1,1,12340
9240,0,0,0,0,0,Smolderthorn Shadow Priest,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9240,9240,0,0,0,427,2460,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28278,1,1,12340
9240,0,0,0,0,0,Smolderthorn Shadow Priest,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9240,9240,0,0,0,427,2460,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9730,1,1,51831
9240,0,0,0,0,0,Smolderthorn Shadow Priest,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9240,9240,0,0,0,427,2460,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9731,1,1,51831
9241,0,0,0,0,0,Smolderthorn Headhunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9241,9241,0,0,0,458,2378,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28269,1,1,12340
9241,0,0,0,0,0,Smolderthorn Headhunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9241,9241,0,0,0,458,2378,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28270,1,1,12340
9241,0,0,0,0,0,Smolderthorn Headhunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9241,9241,0,0,0,458,2378,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9684,1,1,51831
9241,0,0,0,0,0,Smolderthorn Headhunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9241,9241,0,0,0,458,2378,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9685,1,1,51831
9256,0,0,0,0,0,Farm Chicken,\N,\N,0,1,1,0,188,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,768,2048,0,0,12,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,121,1,0,2,,12340,0,304,1,1,51831
9257,0,0,0,0,0,Scarshield Warlock,Scarshield Legion,\N,0,54,55,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9257,9257,0,0,0,369,2228,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9609,1,1,12340
9257,0,0,0,0,0,Scarshield Warlock,Scarshield Legion,\N,0,54,55,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9257,9257,0,0,0,369,2228,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9610,1,1,12340
9257,0,0,0,0,0,Scarshield Warlock,Scarshield Legion,\N,0,54,55,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9257,9257,0,0,0,369,2228,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9865,1,1,12340
9257,0,0,0,0,0,Scarshield Warlock,Scarshield Legion,\N,0,54,55,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9257,9257,0,0,0,369,2228,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9866,1,1,12340
9258,0,0,0,0,0,Scarshield Raider,Scarshield Legion,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9258,9258,0,0,0,419,2288,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9637,1,1,12340
9258,0,0,0,0,0,Scarshield Raider,Scarshield Legion,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9258,9258,0,0,0,419,2288,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9638,1,1,12340
9258,0,0,0,0,0,Scarshield Raider,Scarshield Legion,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9258,9258,0,0,0,419,2288,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9859,1,1,12340
9258,0,0,0,0,0,Scarshield Raider,Scarshield Legion,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9258,9258,0,0,0,419,2288,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9860,1,1,12340
9259,0,0,0,0,0,Firebrand Grunt,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2700,2000,1,1,1,32832,2048,0,0,7,0,9259,9259,0,0,0,474,2573,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9664,1,1,12340
9259,0,0,0,0,0,Firebrand Grunt,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2700,2000,1,1,1,32832,2048,0,0,7,0,9259,9259,0,0,0,474,2573,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9665,1,1,12340
9259,0,0,0,0,0,Firebrand Grunt,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2700,2000,1,1,1,32832,2048,0,0,7,0,9259,9259,0,0,0,474,2573,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9871,1,1,12340
9259,0,0,0,0,0,Firebrand Grunt,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2700,2000,1,1,1,32832,2048,0,0,7,0,9259,9259,0,0,0,474,2573,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9872,1,1,12340
9260,0,0,0,0,0,Firebrand Legionnaire,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9260,9260,0,0,0,464,2655,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9660,1,1,12340
9260,0,0,0,0,0,Firebrand Legionnaire,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9260,9260,0,0,0,464,2655,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9661,1,1,12340
9260,0,0,0,0,0,Firebrand Legionnaire,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9260,9260,0,0,0,464,2655,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9884,1,1,12340
9260,0,0,0,0,0,Firebrand Legionnaire,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9260,9260,0,0,0,464,2655,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9885,1,1,12340
9261,0,0,0,0,0,Firebrand Darkweaver,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9261,9261,0,0,0,390,2553,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9644,1,1,12340
9261,0,0,0,0,0,Firebrand Darkweaver,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9261,9261,0,0,0,390,2553,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9645,1,1,12340
9261,0,0,0,0,0,Firebrand Darkweaver,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9261,9261,0,0,0,390,2553,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9867,1,1,12340
9261,0,0,0,0,0,Firebrand Darkweaver,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9261,9261,0,0,0,390,2553,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9868,1,1,12340
9262,0,0,0,0,0,Firebrand Invoker,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9262,9262,0,0,0,385,2574,SmartAI,1,1,3,1.5,1,1.25,0,0,1,0,0,,12340,0,9648,1,1,12340
9262,0,0,0,0,0,Firebrand Invoker,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9262,9262,0,0,0,385,2574,SmartAI,1,1,3,1.5,1,1.25,0,0,1,0,0,,12340,1,9649,1,1,12340
9262,0,0,0,0,0,Firebrand Invoker,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9262,9262,0,0,0,385,2574,SmartAI,1,1,3,1.5,1,1.25,0,0,1,0,0,,12340,2,9877,1,1,12340
9262,0,0,0,0,0,Firebrand Invoker,Firebrand Legion,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9262,9262,0,0,0,385,2574,SmartAI,1,1,3,1.5,1,1.25,0,0,1,0,0,,12340,3,9878,1,1,12340
9263,0,0,0,0,0,Firebrand Dreadweaver,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9263,9263,0,0,0,400,2694,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9652,1,1,12340
9263,0,0,0,0,0,Firebrand Dreadweaver,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9263,9263,0,0,0,400,2694,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9653,1,1,12340
9263,0,0,0,0,0,Firebrand Dreadweaver,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9263,9263,0,0,0,400,2694,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9869,1,1,12340
9263,0,0,0,0,0,Firebrand Dreadweaver,Firebrand Legion,\N,0,57,58,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9263,9263,0,0,0,400,2694,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9870,1,1,12340
9264,0,0,0,0,0,Firebrand Pyromancer,Firebrand Legion,\N,0,57,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1300,2000,1,1,2,32832,2048,0,0,7,0,9264,9264,0,0,0,396,2532,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,9656,1,1,12340
9264,0,0,0,0,0,Firebrand Pyromancer,Firebrand Legion,\N,0,57,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1300,2000,1,1,2,32832,2048,0,0,7,0,9264,9264,0,0,0,396,2532,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,9657,1,1,12340
9264,0,0,0,0,0,Firebrand Pyromancer,Firebrand Legion,\N,0,57,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1300,2000,1,1,2,32832,2048,0,0,7,0,9264,9264,0,0,0,396,2532,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9888,1,1,12340
9264,0,0,0,0,0,Firebrand Pyromancer,Firebrand Legion,\N,0,57,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1300,2000,1,1,2,32832,2048,0,0,7,0,9264,9264,0,0,0,396,2532,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9889,1,1,12340
9265,0,0,0,0,0,Smolderthorn Shadow Hunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1400,2000,1,1,2,32832,2048,0,0,7,0,9265,9265,0,0,0,385,2242,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28275,1,1,12340
9265,0,0,0,0,0,Smolderthorn Shadow Hunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1400,2000,1,1,2,32832,2048,0,0,7,0,9265,9265,0,0,0,385,2242,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28276,1,1,12340
9265,0,0,0,0,0,Smolderthorn Shadow Hunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1400,2000,1,1,2,32832,2048,0,0,7,0,9265,9265,0,0,0,385,2242,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9726,1,1,51831
9265,0,0,0,0,0,Smolderthorn Shadow Hunter,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,1400,2000,1,1,2,32832,2048,0,0,7,0,9265,9265,0,0,0,385,2242,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9727,1,1,51831
9266,0,0,0,0,0,Smolderthorn Witch Doctor,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9266,9266,0,0,0,381,2611,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28279,1,1,12340
9266,0,0,0,0,0,Smolderthorn Witch Doctor,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9266,9266,0,0,0,381,2611,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28280,1,1,12340
9266,0,0,0,0,0,Smolderthorn Witch Doctor,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9266,9266,0,0,0,381,2611,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9721,1,1,51831
9266,0,0,0,0,0,Smolderthorn Witch Doctor,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9266,9266,0,0,0,381,2611,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9722,1,1,51831
9267,0,0,0,0,0,Smolderthorn Axe Thrower,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9267,9267,0,0,0,379,2466,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28267,1,1,12340
9267,0,0,0,0,0,Smolderthorn Axe Thrower,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9267,9267,0,0,0,379,2466,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28268,1,1,12340
9267,0,0,0,0,0,Smolderthorn Axe Thrower,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9267,9267,0,0,0,379,2466,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9676,1,1,51831
9267,0,0,0,0,0,Smolderthorn Axe Thrower,\N,\N,0,55,56,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9267,9267,0,0,0,379,2466,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9677,1,1,51831
9268,0,0,0,0,0,Smolderthorn Berserker,\N,\N,0,57,58,0,40,0,0.666668,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,32832,2048,0,0,7,0,9268,9268,0,0,0,464,2533,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,7803,1,1,12340
9269,0,0,0,0,0,Smolderthorn Seer,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9269,9269,0,0,0,385,2594,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,0,28273,1,1,12340
9269,0,0,0,0,0,Smolderthorn Seer,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9269,9269,0,0,0,385,2594,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,1,28274,1,1,12340
9269,0,0,0,0,0,Smolderthorn Seer,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9269,9269,0,0,0,385,2594,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,2,9717,1,1,51831
9269,0,0,0,0,0,Smolderthorn Seer,\N,\N,0,56,57,0,40,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,2,32832,2048,0,0,7,0,9269,9269,0,0,0,385,2594,SmartAI,1,1,3,1,1,1.25,0,0,1,0,0,,12340,3,9718,1,1,51831
9270,0,0,0,0,0,Williden Marshal,\N,\N,2424,48,48,0,35,3,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.25,1,1,1,0,0,1,0,2,,12340,0,8474,1,1,51831
9271,0,0,0,0,0,Hol'anyee Marshal,\N,\N,2423,45,45,0,35,3,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.2,1,1,1,0,0,1,0,2,,12340,0,8476,1,1,51831
9272,0,0,0,0,0,Spark Nilminer,\N,\N,2422,45,45,0,35,3,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.2,1,1,1,0,0,1,0,2,,12340,0,8477,1,1,51831
9273,0,0,0,0,0,Petra Grossen,\N,\N,0,46,46,0,113,2,2.32,0.82857,1,1,18,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.25,1,1,1,0,99,1,0,0,,12340,0,8479,1,1,51831
9274,0,0,0,0,0,Dadanga,\N,\N,0,45,45,0,113,2,2.32,0.82857,1,1,18,0,0,1,2000,2000,1,1,1,32768,2048,0,0,1,0,0,0,100004,0,0,0,0,,0,1,1.2,1,1,1,0,99,1,0,0,,12340,0,9342,1,1,12340
9275,0,0,0,0,0,Launcher,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,1140,1,1,12340
9276,0,0,0,0,0,Launcher2,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,1140,1,1,12340
9296,0,0,0,0,0,Milly Osworth,\N,\N,0,2,2,0,12,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,8489,1,1,12340
9297,0,0,0,0,0,Enraged Wyvern,\N,\N,0,65,65,1,85,0,1,4.28571,1,1,18,0,0,2,2000,2000,1,1,1,32768,2048,0,0,1,0,0,0,0,0,0,0,0,SmartAI,1,1,3,3,1,1,0,259,1,0,0,,12340,0,2157,1,1,12340
9298,0,0,0,0,0,Donova Snowden,\N,\N,3802,50,50,0,35,3,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,5,1,1,1,0,0,1,0,0,,12340,0,8949,1,1,51831
9299,0,0,0,0,0,Gaeriyan,\N,\N,1914,60,60,0,35,3,1.24,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,768,2048,0,0,7,2,0,0,0,0,0,0,0,SmartAI,0,1,1.35,1,1,1,0,0,1,-116,1026,,12340,0,8717,1,1,51831
9316,0,0,0,0,0,Wenikee Boltbucket,\N,\N,0,19,19,0,69,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,8630,1,1,51831
9317,0,0,0,0,0,Rilli Greasygob,\N,\N,0,22,22,0,29,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,8631,1,1,51831
9318,0,0,0,0,0,Incendosaur,\N,\N,0,47,49,0,14,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,1,0,9318,0,9318,0,0,0,0,SmartAI,1,1,1.25,1,1,1,0,0,1,0,0,,12340,0,8509,1,1,12340
9319,0,0,0,0,0,Houndmaster Grebmar,\N,\N,0,52,52,0,54,0,1,1.14286,1,1,20,1,0,3.5,2000,2000,1,1,1,64,2048,0,0,7,0,9319,9319,0,0,0,553,727,SmartAI,1,1,4.5,2,1,2,0,0,1,-251,0,,12340,0,9212,1,1,51831
9336,0,0,0,0,0,Boss Copperplug,\N,\N,0,19,19,0,16,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,9336,9336,0,0,0,23,35,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,8569,1,1,51831
9356,0,0,0,0,0,Innkeeper Shul'kar,Innkeeper,\N,1290,30,30,0,29,66179,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,4608,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,8633,1,1,51831
9376,0,0,0,0,0,Blazerunner,\N,\N,0,56,56,0,91,0,1,1.14286,1,1,20,1,0,2.4,2000,2000,1,1,1,64,2048,0,0,4,0,9376,0,0,0,0,0,0,SmartAI,0,1,3,1,1,1,0,0,1,-63,0,,12340,0,1204,1,1,12340
9377,0,0,0,0,0,Swirling Vortex,\N,\N,0,33,34,0,91,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,4,0,9377,0,0,0,0,0,0,SmartAI,1,1,1.1,1,1,1,0,0,1,-5,0,,12340,0,8549,1,1,12340
